(150,4500)
(151,4500)
(152,4500)
(153,4500)
(154,4500)
(155,4500)
(156,4500)
(157,4500)
(158,4500)
(159,4500)
(160,4500)
(161,4500)
(162,4500)
(163,4500)
(164,4500)
(165,4500)
(166,4500)
(167,4500)
(168,4500)
(169,4500)
(170,4500)
(171,4500)
(172,4500)
(173,4500)
(174,4500)
(175,4500)
(176,4500)
(177,4500)
(178,4500)
(179,4500)
(180,4500)
(181,4500)
(182,4500)
(183,4500)
(184,4500)
(184,4499)
(185,4499)
(186,4499)
(187,4499)
(188,4499)
(189,4499)
(190,4499)
(191,4499)
(192,4499)
(193,4499)
(194,4499)
(195,4499)
(196,4499)
(197,4499)
(198,4499)
(199,4499)
(200,4499)
(201,4499)
(202,4499)
(203,4499)
(204,4499)
(205,4499)
(206,4499)
(207,4499)
(208,4499)
(209,4499)
(210,4499)
(211,4499)
(212,4499)
(213,4499)
(214,4499)
(215,4499)
(216,4499)
(217,4499)
(218,4499)
(219,4499)
(220,4499)
(221,4499)
(222,4499)
(223,4499)
(224,4499)
(225,4499)
(226,4499)
(227,4499)
(228,4499)
(229,4499)
(230,4499)
(231,4499)
(232,4499)
(233,4499)
(234,4499)
(235,4499)
(236,4499)
(237,4499)
(238,4499)
(239,4499)
(240,4499)
(241,4499)
(242,4499)
(243,4499)
(244,4499)
(245,4499)
(246,4499)
(247,4499)
(248,4499)
(249,4499)
(250,4499)
(251,4499)
(252,4499)
(253,4499)
(254,4499)
(255,4499)
(256,4499)
(257,4499)
(258,4499)
(259,4499)
(260,4499)
(261,4499)
(262,4499)
(263,4499)
(264,4499)
(265,4499)
(266,4499)
(267,4499)
(268,4499)
(269,4499)
(270,4499)
(271,4499)
(272,4499)
(273,4499)
(274,4499)
(275,4499)
(276,4499)
(277,4499)
(278,4499)
(279,4499)
(280,4499)
(281,4499)
(282,4499)
(283,4499)
(284,4499)
(285,4499)
(286,4499)
(287,4499)
(288,4499)
(289,4499)
(290,4499)
(291,4499)
(292,4499)
(293,4499)
(294,4499)
(295,4499)
(296,4499)
(297,4499)
(298,4499)
(299,4499)
(300,4499)
(301,4499)
(302,4499)
(303,4499)
(304,4499)
(305,4499)
(306,4499)
(307,4499)
(308,4499)
(309,4499)
(310,4499)
(311,4499)
(312,4499)
(313,4499)
(314,4499)
(315,4499)
(316,4499)
(317,4499)
(318,4499)
(319,4499)
(320,4499)
(321,4499)
(322,4499)
(323,4499)
(324,4499)
(325,4499)
(326,4499)
(327,4499)
(328,4499)
(329,4499)
(330,4499)
(331,4499)
(332,4499)
(333,4499)
(334,4499)
(335,4499)
(336,4499)
(337,4499)
(338,4499)
(339,4499)
(340,4499)
(341,4499)
(342,4499)
(343,4499)
(344,4499)
(345,4499)
(346,4499)
(347,4499)
(347,4498)
(348,4498)
(349,4498)
(350,4498)
(351,4498)
(352,4498)
(353,4498)
(354,4498)
(355,4498)
(356,4498)
(357,4498)
(358,4498)
(359,4498)
(360,4498)
(361,4498)
(362,4498)
(363,4498)
(364,4498)
(365,4498)
(366,4498)
(367,4498)
(368,4498)
(369,4498)
(370,4498)
(371,4498)
(372,4498)
(373,4498)
(374,4498)
(375,4498)
(376,4498)
(377,4498)
(378,4498)
(378,4497)
(379,4497)
(380,4497)
(381,4497)
(382,4497)
(383,4497)
(384,4497)
(385,4497)
(386,4497)
(387,4497)
(388,4497)
(389,4497)
(390,4497)
(391,4497)
(392,4497)
(393,4497)
(394,4497)
(395,4497)
(396,4497)
(397,4497)
(398,4497)
(399,4497)
(400,4497)
(401,4497)
(402,4497)
(403,4497)
(404,4497)
(405,4497)
(406,4497)
(407,4497)
(408,4497)
(409,4497)
(410,4497)
(411,4497)
(412,4497)
(413,4497)
(414,4497)
(415,4497)
(416,4497)
(417,4497)
(418,4497)
(419,4497)
(420,4497)
(421,4497)
(422,4497)
(423,4497)
(424,4497)
(425,4497)
(426,4497)
(427,4497)
(428,4497)
(429,4497)
(430,4497)
(431,4497)
(432,4497)
(433,4497)
(434,4497)
(435,4497)
(436,4497)
(437,4497)
(438,4497)
(439,4497)
(440,4497)
(441,4497)
(442,4497)
(443,4497)
(444,4497)
(445,4497)
(446,4497)
(447,4497)
(448,4497)
(449,4497)
(450,4497)
(451,4497)
(452,4497)
(453,4497)
(454,4497)
(455,4497)
(456,4497)
(457,4497)
(458,4497)
(459,4497)
(460,4497)
(461,4497)
(462,4497)
(463,4497)
(464,4497)
(465,4497)
(466,4497)
(467,4497)
(468,4497)
(469,4497)
(470,4497)
(471,4497)
(472,4497)
(473,4497)
(474,4497)
(475,4497)
(476,4497)
(477,4497)
(478,4497)
(479,4497)
(480,4497)
(481,4497)
(482,4497)
(483,4497)
(484,4497)
(485,4497)
(486,4497)
(487,4497)
(488,4497)
(489,4497)
(490,4497)
(491,4497)
(492,4497)
(493,4497)
(494,4497)
(495,4497)
(496,4497)
(497,4497)
(498,4497)
(499,4497)
(500,4497)
(501,4497)
(502,4497)
(503,4497)
(504,4497)
(505,4497)
(506,4497)
(507,4497)
(508,4497)
(509,4497)
(510,4497)
(511,4497)
(512,4497)
(513,4497)
(514,4497)
(515,4497)
(516,4497)
(517,4497)
(517,4496)
(518,4496)
(519,4496)
(520,4496)
(521,4496)
(522,4496)
(523,4496)
(524,4496)
(525,4496)
(526,4496)
(527,4496)
(528,4496)
(529,4496)
(530,4496)
(531,4496)
(532,4496)
(533,4496)
(534,4496)
(535,4496)
(536,4496)
(537,4496)
(538,4496)
(539,4496)
(540,4496)
(541,4496)
(541,4495)
(542,4495)
(543,4495)
(544,4495)
(545,4495)
(546,4495)
(547,4495)
(548,4495)
(549,4495)
(550,4495)
(551,4495)
(552,4495)
(553,4495)
(554,4495)
(555,4495)
(555,4494)
(556,4494)
(557,4494)
(558,4494)
(558,4493)
(559,4493)
(560,4493)
(561,4493)
(562,4493)
(563,4493)
(563,4492)
(564,4492)
(565,4492)
(566,4492)
(567,4492)
(568,4492)
(569,4492)
(570,4492)
(571,4492)
(572,4492)
(573,4492)
(574,4492)
(575,4492)
(576,4492)
(577,4492)
(578,4492)
(579,4492)
(580,4492)
(581,4492)
(582,4492)
(583,4492)
(584,4492)
(585,4492)
(586,4492)
(587,4492)
(588,4492)
(588,4491)
